|word|wordcount
11511|россии подтвердили|1
11512|десятков депутатов|1
11513|спецоперации отпущен|1
11514|лукойл находится|1
11515|законопроект банкротстве|1
11516|случае знаю|1
11517|банков является|1
11518|деле фигурируют|1
11519|беспорядки проходить|1
11520|подозрение любит|1
11521|данным цб|1
11522|годы валюта|1
11523|нападавших пострадал|1
11524|впоследствии избран|1
11525|декабре объявил|1
11526|отмечается составил|1
11527|субботу мая|1
11528|призвал наступление|1
11529|энергетики россии|1
11530|посольство отвергает|1
11531|области входит|1
11532|суде арестован|1
11533|обстрела пострадал|1
11534|марта заседании|1
11535|считаем первая|1
11536|работают корабли|1
11537|быков представляющий|1
11538|очередь евросоюз|1
11539|собрались числе|1
11540|намерен приобрести|1
11541|мужчины тысячи|1
11542|московскому париже|1
11543|проекта сообщаются|1
11544|словам обвинения|1
11545|футболу проходит|1
11546|заявлений готовящемся|1
11547|террористическим организациям|1
11548|отношении введены|1
11549|встречи августа|1
11550|появилось сообщение|1
11551|москвой регионе|1
11552|ряды иг|1
11553|производства стране|1
11554|проработал стоить|1
11555|летевший неисправности|1
11556|марта скончался|1
11557|срок избежать|1
11558|ноябре запущен|1
11559|оон иордании|1
11560|половины респондентов|1
11561|возможности сохранения|1
11562|состав сборной|1
11563|предполагается россии|1
11564|смогут приобрести|1
11565|должны бюджет|1
11566|блокировали въезд|1
11567|экономику составляет|1
11568|здание посольства|1
11569|указывается отношении|1
11570|ожидается ходе|1
11571|сша миллиардов|1
11572|прошедших госдуме|1
11573|поскольку суд|1
11574|начался мая|1
11575|войска детали|1
11576|вынуждена закупать|1
11577|результате пишет|1
11578|марта проживают|1
11579|режима продлен|1
11580|золота выросла|1
11581|срокам лишения|1
11582|средств массовой|1
11583|ближайшее внесен|1
11584|примечательно результате|1
11585|стали числе|1
11586|террористов словам|1
11587|следователя рассмотрение|1
11588|рынкам фсфр|1
11589|настоящее документ|1
11590|принят осужден|1
11591|россии европе|1
11592|украиной принято|1
11593|майдане киеве|1
11594|аналитиков большинство|1
11595|расширить проект|1
11596|говорится регионе|1
11597|олимпиада продлится|1
11598|багдада принимают|1
11599|великобритании дании|1
11600|россиян считают|1
11601|москве принято|1
11602|итогам возглавил|1
11603|информацией готовящемся|1
11604|предложил политическое|1
11605|отношения сторонниками|1
11606|донбассе покинул|1
11607|прокуратура района|1
11608|процента расходы|1
11609|отличие уточняется|1
11610|карьере форме|1
11611|минимум принадлежит|1
11612|нападавшие доставлены|1
11613|бюджете россии|1
11614|ранен скончался|1
11615|месяцев погибли|1
11616|увезли неизвестном|1
11617|стихии погибли|1
11618|агентства частности|1
11619|стоил долларов|1
11620|вопросу переносе|1
11621|продолжался московскому|1
11622|ноября советником|1
11623|переносе крымских|1
11624|действовать течение|1
11625|безопасности михаил|1
11626|обвиняли стране|1
11627|правительстве мнению|1
11628|итогов выборов|1
11629|ринге летний|1
11630|попытка странах|1
11631|ареста суд|1
11632|индексы закрылись|1
11633|состояться ближайшее|1
11634|должность руководителя|1
11635|министра ближайшие|1
11636|выступал выиграл|1
11637|составляет ввп|1
11638|сирии афганистана|1
11639|уголовное преследование|1
11640|погибли сотен|1
11641|выборов прошедших|1
11642|заработал мировом|1
11643|проведена конце|1
11644|россией пройти|1
11645|казанский рубин|1
11646|вто мвф|1
11647|мужчину грудь|1
11648|заниматься политикой|1
11649|итоге избран|1
11650|депутата пройти|1
11651|первом полугодии|1
11652|удален тонн|1
11653|трех первом|1
11654|новых самолетов|1
11655|начале москве|1
11656|издания инфляция|1
11657|сравнения годом|1
11658|впоследствии удалось|1
11659|турнире чемпионата|1
11660|юстиции сша|1
11661|задержан пятницу|1
11662|воздухе неизвестно|1
11663|членов экипажа|1
11664|мероприятия определили|1
11665|помимо удостоен|1
11666|антитеррористической операции|1
11667|украины назначены|1
11668|выполнены течение|1
11669|украиной украиной|1
11670|годы афганистане|1
11671|исключен партии|1
11672|путиным участвовать|1
11673|сделано избежать|1
11674|привел увеличению|1
11675|баллотироваться пост|1
11676|привлечения уголовной|1
11677|программе резолюцию|1
11678|обвинил россию|1
11679|прохожих двое|1
11680|издания находился|1
11681|намерена провести|1
11682|частности индекс|1
11683|летия победы|1
11684|фсб отношении|1
11685|годы доллар|1
11686|нхл матче|1
11687|помимо перешел|1
11688|составит фунтов|1
11689|россии является|1
11690|просьбой оказать|1
11691|государства прекращение|1
11692|прибыли числе|1
11693|демонстрация память|1
11694|поле зрения|1
11695|москвы погибли|1
11696|силуанов пообещал|1
11697|экспертов вряд|1
11698|подвале результате|1
11699|произошедших получил|1
11700|войск донбассе|1
11701|безопасность территории|1
11702|напомним покушение|1
11703|европу экспорт|1
11704|блокады регионе|1
11705|еэс анатолия|1
11706|победы олимпиаде|1
11707|москве завершился|1
11708|детей убиты|1
11709|июля сша|1
11710|европу случае|1
11711|попытка самоубийства|1
11712|информацию потерях|1
11713|отметили ходе|1
11714|нидерландов представители|1
11715|месяцев сша|1
11716|инфраструктуры единиц|1
11717|субботу москве|1
11718|обращения сми|1
11719|готова рассмотреть|1
11720|удар боевикам|1
11721|установить террористы|1
11722|взыскать оао|1
11723|мошенничестве хранении|1
11724|скорой помощи|1
11725|грузии среду|1
11726|произошло процента|1
11727|итоге торги|1
11728|октябре вынужден|1
11729|выросла миллиарда|1
11730|путина избежать|1
11731|следствия сообщает|1
11732|совещания сотрудниками|1
11733|проведении расследования|1
11734|отмечают процента|1
11735|вину приговорил|1
11736|ноября результате|1
11737|очередь египте|1
11738|устанавливается известно|1
11739|спецслужбы сообщил|1
11740|представители сообщили|1
11741|рынке опустилась|1
11742|трампа смог|1
11743|страхования вкладов|1
11744|договориться санкций|1
11745|своем уходе|1
11746|представитель спецслужбы|1
11747|регионе жителей|1
11748|города проживают|1
11749|сайт нба|1
11750|владельцем медиа|1
11751|высокой температуры|1
11752|киеве состоялся|1
11753|сан паулу|1
11754|госдуму марта|1
11755|связи сообщает|1
11756|мнению доля|1
11757|пишет коммерсантъ|1
11758|своем первом|1
11759|случае раскрыл|1
11760|бюллетеней процента|1
11761|торгов принято|1
11762|издания удален|1
11763|видим знаете|1
11764|серия матчей|1
11765|лучший альбом|1
11766|офис фирмы|1
11767|релизе компании|1
11768|договориться израилем|1
11769|признав вину|1
11770|прибыли пожарных|1
11771|поводу игре|1
11772|полагают прибудет|1
11773|принимаются магазине|1
11774|официальных заявлений|1
11775|китай заключили|1
11776|премия зенит|1
11777|предполагалось перенесен|1
11778|ситуация регионе|1
11779|турецкие отношения|1
11780|присутствия сша|1
11781|раза прошлом|1
11782|летний выиграл|1
11783|апреля высоте|1
11784|гражданам страны|1
11785|впоследствии отказался|1
11786|получил повреждение|1
11787|картиной начался|1
11788|луценко заявил|1
11789|мвф конца|1
11790|помимо киеве|1
11791|задержанных уточняется|1
11792|росстата стране|1
11793|считают первая|1
11794|обе стороны|1
11795|связана расследованием|1
11796|данным августа|1
11797|проработал отправлен|1
11798|издание уровне|1
11799|полиция ведет|1
11800|квартире доме|1
11801|беспорядки произошли|1
11802|страну передает|1
11803|минских соглашений|1
11804|очередь президент|1
11805|сезоне чемпионом|1
11806|заявил готовиться|1
11807|швеции результате|1
11808|пройдут октябре|1
11809|начальник генштаба|1
11810|визита грузию|1
11811|правительства ходе|1
11812|москву вышел|1
11813|рейтинге пройдет|1
11814|школах регионах|1
11815|чемпионка хоккею|1
11816|львове марта|1
11817|напомним париже|1
11818|знаю никакого|1
11819|аэропорта шереметьево|1
11820|катастрофы стала|1
11821|намерен возвращаться|1
11822|числе убийстве|1
11823|жилых домов|1
11824|известно приняли|1
11825|запланирован апреля|1
11826|прошлом россии|1
11827|самых источников|1
11828|арестован отпущен|1
11829|убийстве является|1
11830|считают никакого|1
11831|доказана мнению|1
11832|атмосферу составляет|1
11833|обвиняемым делу|1
11834|взрыва убиты|1
11835|медведева очередь|1
11836|испания саудовская|1
11837|говорят температура|1
11838|сша процента|1
11839|борт лайнера|1
11840|предполагают нападавшие|1
11841|напомним партия|1
11842|газпрома россии|1
11843|нарушении законодательства|1
11844|германии италии|1
11845|пройдет режиме|1
11846|убивать палестинцев|1
11847|сыграть футбол|1
11848|отличился водитель|1
11849|страны срок|1
11850|билетов украину|1
11851|июня возвращался|1
11852|участвовать операции|1
11853|группа очередь|1
11854|поездок сша|1
11855|россию шпионаже|1
11856|словам тяжелом|1
11857|очередь занял|1
11858|майдане независимости|1
11859|дефицитом бюджета|1
11860|августа индекс|1
11861|расширения санкций|1
11862|надзору сфере|1
11863|издание связано|1
11864|очередь идет|1
11865|должности странах|1
11866|мнению лидирует|1
11867|республик лнр|1
11868|заместителем начальника|1
11869|договориться руководством|1
11870|власти возбуждено|1
11871|подзащитный знал|1
11872|многие способны|1
11873|сидел состоянии|1
11874|евросоюз ес|1
11875|газ заложники|1
11876|настоящее правоохранительных|1
11877|марта ходе|1
11878|назвал фамилии|1
11879|преодолеть игру|1
11880|лдпр участвовать|1
11881|дону сообщает|1
11882|полномочиями хранении|1
11883|указывается план|1
11884|мера оказана|1
11885|шойгу сообщил|1
11886|обвиняются хищении|1
11887|скрылись считая|1
11888|вина подсудимых|1
11889|присутствовал одна|1
11890|возглавил должность|1
11891|протяженность маршрута|1
11892|магнитского заведено|1
11893|посол сша|1
11894|означает продолжать|1
11895|убит февраля|1
11896|европу хватает|1
11897|поправки принят|1
11898|например живет|1
11899|жил центре|1
11900|сложности месте|1
11901|пожара называются|1
11902|москве идет|1
11903|цру ходе|1
11904|играх работал|1
11905|планирует построить|1
11906|отношении священника|1
11907|годы опек|1
11908|неприкосновенности уточняется|1
11909|известно течение|1
11910|детей сообщает|1
11911|покончить смог|1
11912|перестрелки признался|1
11913|пропаганды принят|1
11914|своем доме|1
11915|футболу голосов|1
11916|телеканала передает|1
11917|состоялся процента|1
11918|москвы попытались|1
11919|числе парламенте|1
11920|числе возможных|1
11921|объем составляет|1
11922|настоящее тренер|1
11923|означать объем|1
11924|истории вышла|1
11925|сформировать правительство|1
11926|россии считают|1
11927|мск сравнению|1
11928|суде украины|1
11929|встретится последние|1
11930|трампом ес|1
11931|протеста итогов|1
11932|какие либо|1
11933|письма размещен|1
11934|стала жалоба|1
11935|работают москве|1
11936|терактов числе|1
11937|выручка роснефти|1
11938|намерена отказаться|1
11939|марта избран|1
11940|ющенко высказался|1
11941|похоронен проведен|1
11942|кпрф лдпр|1
11943|проходить центре|1
11944|месяца сша|1
11945|следствия связана|1
11946|агентство заявил|1
11947|чс результате|1
11948|сотрудничестве израилем|1
11949|ближайшее намерен|1
11950|суде лишен|1
11951|объединяет фунтов|1
11952|указ москву|1
11953|организаторов произошло|1
11954|известно суд|1
11955|россии крыма|1
11956|глава отметил|1
11957|должны выдвинуты|1
11958|означает данном|1
11959|следствия процента|1
11960|правило приобрели|1
11961|дону ходе|1
11962|трампа перенесен|1
11963|трех удалось|1
11964|сайте еврокомиссии|1
11965|отметим тбилиси|1
11966|стороны должны|1
11967|считают вынужден|1
11968|трансаэро аэрофлот|1
11969|специалисты аксессуары|1
11970|магазине газпром|1
11971|размере лиц|1
11972|стражей тюрьме|1
11973|летнего мужчины|1
11974|шпионаже сдаться|1
11975|поставляет потенциал|1
11976|иммигрантов некоторых|1
11977|погибшие использованы|1
11978|отказался идеи|1
11979|освобождены израильской|1
11980|полиции проживают|1
11981|уточнил намерен|1
11982|состоялся матч|1
11983|военных действиях|1
11984|органы возбуждено|1
11985|войны париже|1
11986|алюминия является|1
11987|частности приговорен|1
11988|участие параде|1
11989|донбассе ущелье|1
11990|остаются числе|1
11991|театра отправлен|1
11992|отметила мире|1
11993|чемпионате чемпионом|1
11994|удастся связаться|1
11995|избегать событий|1
11996|служба министерства|1
11997|картины состоялась|1
11998|аршавин получил|1
11999|дтп убит|1
12000|инцидента уточняются|1
12001|главы самопровозглашенной|1
12002|экономических санкций|1
12003|ноября произошел|1
12004|виз отказался|1
12005|оружия решаться|1
12006|правительстве рф|1
12007|признают виновным|1
12008|подчеркнул превратить|1
12009|ближайшее доля|1
12010|экспертов возможно|1
12011|министра миллиарда|1
12012|принято середины|1
12013|больнице вышла|1
12014|районный суд|1
12015|боевиками аль|1
12016|просьбу представителей|1
12017|як авиакомпании|1
12018|обязал выплатить|1
12019|требованием запретить|1
12020|средней дальности|1
12021|намерены вмешиваться|1
12022|преддверии президентских|1
12023|проверка выявила|1
12024|связанным коррупцией|1
12025|прокуратура намерена|1
12026|называется словам|1
12027|стороны правительства|1
12028|тяжкого вреда|1
12029|обвинения статьям|1
12030|доказана каком|1
12031|единственный мнению|1
12032|сообщалось исключает|1
12033|ответил возможном|1
12034|июня швеции|1
12035|госдумы делу|1
12036|принимаются марта|1
12037|находится сша|1
12038|бирже уточняется|1
12039|очередь индекс|1
12040|компенсацию моральный|1
12041|пытался совершить|1
12042|великобритании направлены|1
12043|освобождены смогли|1
12044|украине участвовать|1
12045|состоялись очередные|1
12046|приобрести обязательства|1
12047|воскресенье марта|1
12048|проводился августа|1
12049|инфляция стране|1
12050|признании военной|1
12051|отметить курс|1
12052|отмечается рост|1
12053|беспорядков данным|1
12054|магатэ ирак|1
12055|председатель отметил|1
12056|прокате долларов|1
12057|серьезные ожоги|1
12058|заработной платы|1
12059|сложности аксессуары|1
12060|беспилотники сирии|1
12061|предложило правительству|1
12062|причину падения|1
12063|сообщалось отправлены|1
12064|аэрофлот входит|1
12065|леди истории|1
12066|присутствие частности|1
12067|зерна общей|1
12068|ближайшее находится|1
12069|поскольку потребует|1
12070|скажется уровень|1
12071|настоящее проработал|1
12072|дела деле|1
12073|течение например|1
12074|украиной ес|1
12075|подали заявку|1
12076|матче динамо|1
12077|национальной команды|1
12078|нового комплекса|1
12079|расположенном северо|1
12080|происходит футбол|1
12081|лечение сизо|1
12082|своем решении|1
12083|приговорен семи|1
12084|престарелых погибли|1
12085|словам превратить|1
12086|достичь столь|1
12087|имена футболистов|1
12088|полицией позднее|1
12089|донбассе продолжается|1
12090|украине вступлении|1
12091|начались субботу|1
12092|живет мнению|1
12093|рассматривать регистрации|1
12094|живет присутствовал|1
12095|лиги кхл|1
12096|европу произойдет|1
12097|заявил смогли|1
12098|усилить безопасность|1
12099|детали инцидента|1
12100|удар позициям|1
12101|метра метра|1
12102|втб лигу|1
12103|доме профсоюзов|1
12104|ранения числе|1
12105|саакашвили передает|1
12106|погибших физических|1
12107|программы марта|1
12108|сняты декабре|1
12109|организации участвовали|1
12110|высоте километров|1
12111|возможно песков|1
12112|частности поправки|1
12113|случае рынок|1
12114|генпрокуратуры арестован|1
12115|предприятия бюджете|1
12116|лимонов назвал|1
12117|корабля прогресс|1
12118|беседы террористами|1
12119|связи создан|1
12120|сентября приговорен|1
12121|западные страны|1
12122|интерфакс годом|1
12123|мая встреча|1
12124|продолжаются весны|1
12125|связано любит|1
12126|жителей сотни|1
12127|инфраструктуры инфраструктуры|1
12128|журналистов москве|1
12129|журналистов убит|1
12130|команды настоящее|1
12131|сути получил|1
12132|насчитывает рублей|1
12133|американским участием|1
12134|годы погибли|1
12135|согласны согласны|1
12136|андрей заявил|1
12137|выявила числе|1
12138|руководителя региона|1
12139|банкротства общей|1
12140|сша башара|1
12141|ираке последние|1
12142|настоящее скончался|1
12143|правительства ввп|1
12144|настоящее входит|1
12145|самолет як|1
12146|ес пакистан|1
12147|признании решаться|1
12148|специалисты результате|1
12149|олега дерипаски|1
12150|машине скончался|1
12151|ввести собственное|1
12152|проработал отставку|1
12153|следствия убит|1
12154|специалист прошел|1
12155|скорее называться|1
12156|счету очков|1
12157|карьере одержал|1
12158|голосования пострадал|1
12159|проживают параде|1
12160|москвы смогли|1
12161|яблока намерен|1
12162|кредитов составил|1
12163|причин числе|1
12164|движения сфере|1
12165|обама отметил|1
12166|обороны ближайшее|1
12167|политику страны|1
12168|проведена проживают|1
12169|аналитиков живет|1
12170|сезона й|1
12171|ближайшее ходатайство|1
12172|медведевым марте|1
12173|происшествия разрушены|1
12174|компании результате|1
12175|экспорта сша|1
12176|проживают тонн|1
12177|госдуме подтвердили|1
12178|закупки газа|1
12179|память результате|1
12180|заявил адрес|1
12181|пожаре торговом|1
12182|достичь возможно|1
12183|государства никакого|1
12184|очередь раза|1
12185|снижена процента|1
12186|ес происходит|1
12187|нба вышел|1
12188|задержание провокацией|1
12189|продано миллиардов|1
12190|законодательством суде|1
12191|состоится прямом|1
12192|команду нидерландов|1
12193|активе побед|1
12194|науки спорта|1
12195|решение санкций|1
12196|задержанию жертв|1
12197|журналистами понедельник|1
12198|мере числе|1
12199|безопасности взяла|1
12200|допрос прокуратуру|1
12201|составили процента|1
12202|нападения возбуждено|1
12203|го километра|1
12204|принято занимал|1
12205|целом необходимо|1
12206|намерена сокращать|1
12207|украина создана|1
12208|качестве компенсации|1
12209|коммерсант спикер|1
12210|реконструкция здания|1
12211|клубом прошел|1
12212|максимальная дальность|1
12213|продажи составил|1
12214|отсутствия жалоб|1
12215|неделе президент|1
12216|евросоюза числе|1
12217|опубликованным объем|1
12218|нефть размере|1
12219|прокомментировали информацию|1
12220|целостности страны|1
12221|годы отправила|1
12222|россии заливе|1
12223|связи президент|1
12224|выпущен конце|1
12225|аббаса ходе|1
12226|происходит никаких|1
12227|выводе миротворцев|1
12228|землю составляет|1
12229|подписей поддержку|1
12230|сирийские власти|1
12231|грузию прибудет|1
12232|ливии сомали|1
12233|чемпионат продлится|1
12234|органах погибли|1
12235|предприятия процента|1
12236|начался марта|1
12237|проект внесен|1
12238|суда мнению|1
12239|месяцев цены|1
12240|россии приходится|1
12241|произойдет турчинов|1
12242|призвал ограничить|1
12243|действий оценивается|1
12244|рассматриваться конце|1
12245|ираке ходе|1
12246|добавил находясь|1
12247|послом россии|1
12248|ес заключили|1
12249|возглавил отказался|1
12250|остановлена результате|1
12251|подано миллиарда|1
12252|отметил является|1
12253|легализации бюджета|1
12254|полномочий миллиона|1
12255|солидарность сергей|1
12256|департамент государственной|1
12257|образом удален|1
12258|банкротстве идет|1
12259|тимошенко тимошенко|1
12260|врачи оценивают|1
12261|плохое последние|1
12262|компаний приходится|1
12263|стали сотни|1
12264|поверхность магазине|1
12265|участники блокады|1
12266|экономика сша|1
12267|матча группового|1
12268|произошло конце|1
12269|нефти экспорт|1
12270|боевиков действуют|1
12271|помимо автобусе|1
12272|отметим случае|1
12273|совещания ходе|1
12274|обсуждения госдуму|1
12275|состоится октябре|1
12276|центробанк снизил|1
12277|признают виновной|1
12278|момент принадлежности|1
12279|отмечает номинации|1
12280|января россии|1
12281|итоге вынужден|1
12282|минуте осуществлен|1
12283|стороны рынок|1
12284|законопроекта возможном|1
12285|предотвращения проезда|1
12286|разбился районе|1
12287|заметки находился|1
12288|мнению отличие|1
12289|хочу сдаться|1
12290|зенита подтвердили|1
12291|песков отвечая|1
12292|сфере коррупции|1
12293|госдуме передает|1
12294|внешних займов|1
12295|обнаружено местному|1
12296|сентября районе|1
12297|следствия котором|1
12298|помимо сша|1
12299|подавляющее большинство|1
12300|углеводородов упало|1
12301|марта планируется|1
12302|участниками операции|1
12303|марта рамках|1
12304|мандата конца|1
12305|допрос суд|1
12306|москве проходил|1
12307|отметил брать|1
12308|ближайшее центре|1
12309|июле арестован|1
12310|весной октябре|1
12311|власти германии|1
12312|париже оказалось|1
12313|выросло процента|1
12314|числе возрасте|1
12315|органов представители|1
12316|роснефть втб|1
12317|критике сша|1
12318|действуют сотен|1
12319|намерено сэкономить|1
12320|митволь назвал|1
12321|операции ливии|1
12322|катастрофы данным|1
12323|сложности стране|1
12324|следствия проживают|1
12325|лидерами стран|1
12326|начнутся миллиона|1
12327|газа размере|1
12328|новая создана|1
12329|встреч россией|1
12330|сезона сборная|1
12331|госдуме ожидается|1
12332|правительству проблему|1
12333|уточнил произойдет|1
12334|боевиков отношении|1
12335|доля организаций|1
12336|военных ираке|1
12337|закон штраф|1
12338|проведенной сотрудниками|1
12339|ющенко подписал|1
12340|смог предъявить|1
12341|ответ мнению|1
12342|зарегистрирован москве|1
12343|ющенко отношения|1
12344|сша израиле|1
12345|руководству страны|1
12346|республик южной|1
12347|стороны стране|1
12348|началось миллиона|1
12349|экс премьер|1
12350|капелло возглавил|1
12351|удастся регионе|1
12352|вступлении сирии|1
12353|выпущено тонн|1
12354|высказались присоединение|1
12355|встречу прошел|1
12356|издания матче|1
12357|очков шайб|1
12358|рейтинг экономического|1
12359|случае выборы|1
12360|киев жителей|1
12361|июня погибли|1
12362|легализации однополых|1
12363|переговоры лидерами|1
12364|убийстве смог|1
12365|россии путин|1
12366|доллара составить|1
12367|убиты представители|1
12368|повреждение взрывчатых|1
12369|мнению россии|1
12370|тонну копейки|1
12371|издания запущен|1
12372|знаете избежать|1
12373|ирак представители|1
12374|геймеры смогут|1
12375|задержанных сообщается|1
12376|уровень воды|1
12377|россияне выиграли|1
12378|акций числе|1
12379|согласен оружием|1
12380|устройства составит|1
12381|пятерых мирных|1
12382|парламент абхазии|1
12383|последствий стихийного|1
12384|знаете знаю|1
12385|комментарий числе|1
12386|которым последние|1
12387|очередь представители|1
12388|намерен потратить|1
12389|госдуме добиваться|1
12390|похороны назначены|1
12391|катастрофы общей|1
12392|сентября связи|1
12393|тысячи процента|1
12394|представлен процента|1
12395|абхазии отношении|1
12396|составят миллиардов|1
12397|отличие багдада|1
12398|ираке сша|1
12399|доллар евро|1
12400|интерфакс настоящее|1
12401|итогам выражении|1
12402|включая пятерых|1
12403|начался расположенном|1
12404|предоставили действия|1
12405|большинство получили|1
12406|помимо правило|1
12407|назначении руководителя|1
12408|пост премьер|1
12409|березовский раскрыл|1
12410|соглашение подписано|1
12411|частности президент|1
12412|задержан конце|1
12413|ожидается москве|1
12414|выступать границей|1
12415|марте задержан|1
12416|образом базе|1
12417|въезда украинскую|1
12418|топливо размере|1
12419|марта выражении|1
12420|настоящее песков|1
12421|лидеров партии|1
12422|министра смог|1
12423|марте крым|1
12424|комплекса результате|1
12425|режима миллиона|1
12426|равен процентам|1
12427|спортсменки медаль|1
12428|признательные показания|1
12429|области частности|1
12430|париже данным|1
12431|инцидента объекты|1
12432|велись августа|1
12433|хищения средств|1
12434|сумма контракта|1
12435|беспорядки проводиться|1
12436|солдаты освобождены|1
12437|занял рейтинге|1
12438|говорили случае|1
12439|летний представляющий|1
12440|вконтакте подтвердили|1
12441|правительства уйти|1
12442|выводе средств|1
12443|выиграли золотые|1
12444|частности жил|1
12445|протеста котором|1
12446|поздравил прошел|1
12447|нынешнем ввп|1
12448|участие вто|1
12449|настоящее работал|1
12450|сроком колонии|1
12451|считают является|1
12452|лидеров спс|1
12453|президиума госсовета|1
12454|пройдут августа|1
12455|ходе стола|1
12456|квартира расположена|1
12457|годы поставит|1
12458|обсуждении вопроса|1
12459|власти имеют|1
12460|беспорядки проходят|1
12461|следственных действий|1
12462|намерен просить|1
12463|действий продлится|1
12464|военные использованы|1
12465|опустился копейки|1
12466|задержании подозреваемых|1
12467|запланирован декабря|1
12468|проходил центре|1
12469|выиграть чемпионат|1
12470|намерении принять|1
12471|прекратил существование|1
12472|проекта согласно|1
12473|последствий дтп|1
12474|представители авиакомпании|1
12475|сша пройдут|1
12476|числе вступить|1
12477|годы арестован|1
12478|запретил наказание|1
12479|перестрелки произошедшего|1
12480|приняты соответствии|1
12481|организаций составляет|1
12482|тимошенко участвовать|1
12483|средства экспорт|1
12484|произошел инцидент|1
12485|следует оснований|1
12486|насчитывает миллиардов|1
12487|годы стало|1
12488|выделить миллиардов|1
12489|связи области|1
12490|ирак афганистане|1
12491|медаль последние|1
12492|огня подписали|1
12493|заметки убиты|1
12494|реализовать обязательства|1
12495|уточнил отправлен|1
12496|украине создана|1
12497|рынке москве|1
12498|тело погибшей|1
12499|москвы сообщает|1
12500|обсуждения пишет|1
12501|суда рассматривать|1
12502|россии число|1
12503|зависеть закупки|1
12504|россии выразил|1
12505|решение вступлении|1
12506|правительства марта|1
12507|ранее вынужден|1
12508|англии сезона|1
12509|конце сми|1
12510|готовит жалобу|1
12511|документ внесен|1
12512|мая провел|1
12513|февраля мае|1
12514|декабре парламент|1
12515|продана миллиона|1
12516|молодежи вячеслав|1
12517|течение перенесен|1
12518|области вызванных|1
12519|некоторые освобождены|1
12520|комментариев республиканской|1
12521|системы страхования|1
12522|донбассе жил|1
12523|кубка футболу|1
12524|переговорам признании|1
12525|избежать терактов|1
12526|готовиться бою|1
12527|юнайтед выступает|1
12528|обсудить территориальной|1
12529|россии стала|1
12530|присвоен взрыв|1
12531|вреда частности|1
12532|вызвало широкий|1
12533|российском правительстве|1
12534|получил долларов|1
12535|россию смог|1
12536|понял находился|1
12537|мая закончился|1
12538|разговора многие|1
12539|москвы прошли|1
12540|москве соответствии|1
12541|обсуждения доклада|1
12542|журналистам председатель|1
12543|травму потерпел|1
12544|выделил венесуэле|1
12545|воды россии|1
12546|сложности полутора|1
12547|разрешение полеты|1
12548|достичь целей|1
12549|случае участвовать|1
12550|договорились повышении|1
12551|драки пострадали|1
12552|аналитиков важно|1
12553|уехал арестован|1
12554|необходимости будущем|1
12555|торги ммвб|1
12556|необходимо принять|1
12557|убиты смогли|1
12558|страны уго|1
12559|выпущен отсутствия|1
12560|сбой реку|1
12561|воздушного судна|1
12562|словам активиста|1
12563|подчеркнул ес|1
12564|заявил журналистам|1
12565|уточнил пострадал|1
12566|россии входят|1
12567|полагают задержаны|1
12568|масштабная проверка|1
12569|рынке выросли|1
12570|тюрьмы убийство|1
12571|грозит наказание|1
12572|отмечают эксперты|1
12573|данные прошлом|1
12574|банке хватает|1
12575|журналистам заместитель|1
12576|ближайшее возбуждении|1
12577|потратить долларов|1
12578|выводу процедура|1
12579|игре скончался|1
12580|подписано среду|1
12581|свободы переданы|1
12582|сша включая|1
12583|референдума президент|1
12584|обнаружить обломки|1
12585|й гол|1
12586|помог команде|1
12587|яблоко заявили|1
12588|создания космосе|1
12589|сложности министерство|1
12590|минэкономразвития ввп|1
12591|подмосковья погибли|1
12592|представителей марки|1
12593|возможно случае|1
12594|потери сша|1
12595|россией ес|1
12596|детей детей|1
12597|предполагается скорость|1
12598|мошенничество максимальное|1
12599|продано миллиона|1
12600|подтвердили суд|1
12601|отличие сша|1
12602|получил должности|1
12603|магазине уточняется|1
12604|сирии стран|1
12605|сложности фунтов|1
12606|быков назвал|1
12607|украины принял|1
12608|издание многие|1
12609|украина готова|1
12610|сибнефти принадлежит|1
12611|участие убийстве|1
12612|результаты расследования|1
12613|решили скором|1
12614|ходатайство генпрокуратуры|1
12615|отмену результатов|1
12616|заявил среду|1
12617|госдуму рассмотреть|1
12618|части статьи|1
12619|активисты блокировали|1
12620|пропаганды предусматривает|1
12621|общественного мнения|1
12622|мкад выросли|1
12623|команда турции|1
12624|аналитики рынке|1
12625|запрете въезда|1
12626|киеве состав|1
12627|приобрести рейсы|1
